filename	target	pointing	location	size_bytes	size_human	format	scan_status	coverage	runs_evidence	result_summary	notes	kind
blc2_2bit_guppi_57403_PSR_J2326+6113_0003.0000.raw	PSR_J2326+6113	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_FULL	runs\psr2326_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (5 flagged, 2026-09-21 10:20:35)	runs\psr2326_full.csv: blocks 0-31, ch 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63, p0 (5 flagged, 2026-09-21 10:20:35)	Full census 5/2048 flags (max 3.16, scattered alpha, veto BLOCK); data PRISTINE (no 179 Hz storm). Blind pulsar_fold reports PERIODIC per-channel but periods differ per channel (5.68/90.7/113.4 Hz) and the SAME tool reports PERIODIC at +38-52-sigma on known-clean M31 control -- gate miscalibrated for full-length 2-bit channels, verdicts unusable without recalibration (prove-harness gap logged). transient_dm no shot. No pulsar detected; honest upper limit only.	C-band 4281 MHz. Cleanest pulsar-band data in hand; worth a targeted fold once J2326+6113 ephemeris is in hand.	raw_storage
blc2_2bit_guppi_57423_27447_HIP54155_0003.0007.raw	HIP54155	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (27 flagged, 2026-09-21 17:19:04) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (16 flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:28) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:30) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:07:46)	runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (27 flagged, 2026-09-21 17:19:04) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (16 flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:28) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:30) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:07:46)			raw_storage
blc2_2bit_guppi_57423_27775_HIP54155_OFF_0004.0000.raw	HIP54155	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 17:19:05) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (14 flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:28) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:29) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:07:46)	runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (16 flagged, 2026-09-21 17:19:05) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (14 flagged, 2026-09-21 17:26:27) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:28) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:26:29) | runs\campaigns\2026-09-21_mega\targets\HIP54155_57423_blc2_27447_s3_part0007\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:07:46)			raw_storage
blc2_2bit_guppi_57423_29444_HIP54182_0008.0000.raw	HIP54182	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 17:34:11) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:38) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:09:12)	runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 17:34:11) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:38) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:09:12)			raw_storage
blc2_2bit_guppi_57423_29771_HIP54182_OFF_0010.0000.raw	HIP54182	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 17:34:11) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (27 flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:09:13)	runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (26 flagged, 2026-09-21 17:34:11) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (27 flagged, 2026-09-21 17:41:35) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:41:36) | runs\campaigns\2026-09-21_mega\targets\HIP54182_57423_blc2_29444_s8_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:09:13)			raw_storage
blc2_2bit_guppi_57423_31416_HIP53824_0015.0000.raw	HIP53824	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (14 flagged, 2026-09-21 17:03:58) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (12 flagged, 2026-09-21 17:11:22) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:27) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:06:19)	runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (14 flagged, 2026-09-21 17:03:58) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (12 flagged, 2026-09-21 17:11:22) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:27) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (3 flagged, 2026-09-21 13:06:19)			raw_storage
blc2_2bit_guppi_57423_31738_HIP53824_OFF_0016.0000.raw	HIP53824	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 17:04:00) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (18 flagged, 2026-09-21 17:11:24) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:26) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (5 flagged, 2026-09-21 13:06:20)	runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (18 flagged, 2026-09-21 17:04:00) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (18 flagged, 2026-09-21 17:11:24) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:25) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 17:11:26) | runs\campaigns\2026-09-21_mega\targets\HIP53824_57423_blc2_31416_s15_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (5 flagged, 2026-09-21 13:06:20)			raw_storage
blc2_2bit_guppi_57423_33368_HIP54810_0021.0000.raw	HIP54810	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\hip54810_p0.csv: blocks 0-15, ch 0-63, p0 (2 flagged, 2026-09-21 06:29:39) | runs\hip_57423_p0.csv: blocks 0-31, ch 0-63, p0 (4 flagged, 2026-09-21 06:26:20)	runs\hip54810_p0.csv: blocks 0-15, ch 0-63, p0 (2 flagged, 2026-09-21 06:29:39) | runs\hip_57423_p0.csv: blocks 0-31, ch 0-63, p0 (4 flagged, 2026-09-21 06:26:20)	blocks 0-31 p0: 4 flags (FAM 3.0-3.5x, spectra silent); cadence vs OFF 0022: 0/4 persistent, 0 coincidences — gated CLEAN 2026-09-21.	ON leg of a fully-gated pair. No struct follow-up (flags too weak to warrant it).	raw_storage
blc2_2bit_guppi_57423_33694_HIP54810_OFF_0022.0000.raw	HIP54810	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\hip54810_off_p0.csv: blocks 0-31, ch 0-63, p0 (7 flagged, 2026-09-21 10:01:20)	runs\hip54810_off_p0.csv: blocks 0-31, ch 0-63, p0 (7 flagged, 2026-09-21 10:01:20)	blocks 0-31 p0: 7 flags (FAM 3.0-3.3x); cadence vs ON: zero (block,chan) coincidences — gated CLEAN 2026-09-21.	runs/hip54810_off_p0.csv. OFF leg of a fully-gated pair.	raw_storage
blc2_2bit_guppi_57423_35401_HIP63366_0027.0000.raw	HIP63366	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (17 flagged, 2026-09-21 19:07:29) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 19:15:33) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:34) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:35) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:38) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:17:52)	runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (17 flagged, 2026-09-21 19:07:29) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (17 flagged, 2026-09-21 19:15:33) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:34) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:35) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:38) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:17:52)			raw_storage
blc2_2bit_guppi_57423_35729_HIP63366_OFF_0028.0000.raw	HIP63366	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (17 flagged, 2026-09-21 19:07:28) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (23 flagged, 2026-09-21 19:15:34) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:35) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:36) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:17:52)	runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (17 flagged, 2026-09-21 19:07:28) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (23 flagged, 2026-09-21 19:15:34) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:35) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 19:15:36) | runs\campaigns\2026-09-21_mega\targets\HIP63366_57423_blc2_35401_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:17:52)			raw_storage
blc2_2bit_guppi_57424_86073_HIP14286_0021.0000.raw	HIP14286	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\hip_57424_p0.csv: blocks 0-31, ch 0-63, p0 (3 flagged, 2026-09-21 06:30:27)	runs\hip_57424_p0.csv: blocks 0-31, ch 0-63, p0 (3 flagged, 2026-09-21 06:30:27)	blocks 0-31 p0: 3 flags (FAM 3.0-3.1x); cadence vs OFF 0022: 0/3 persistent, 0 coincidences — gated CLEAN 2026-09-21.	ON leg of a fully-gated pair.	raw_storage
blc2_2bit_guppi_57425_00000_HIP14286_OFF_0022.0000.raw	HIP14286	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\hip14286_off_p0.csv: blocks 0-31, ch 0-63, p0 (3 flagged, 2026-09-21 10:01:20)	runs\hip14286_off_p0.csv: blocks 0-31, ch 0-63, p0 (3 flagged, 2026-09-21 10:01:20)	blocks 0-31 p0: 3 flags (FAM 3.0-3.1x); cadence vs ON: zero coincidences — gated CLEAN 2026-09-21.	runs/hip14286_off_p0.csv. OFF leg of a fully-gated pair.	raw_storage
blc2_2bit_guppi_57425_01674_HIP14633_0027.0000.raw	HIP14633	ON	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (21 flagged, 2026-09-21 16:48:58) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (19 flagged, 2026-09-21 16:56:17) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:18) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:21) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:04:53)	runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_on_p0.csv: blocks 0-127, ch 0-63, p0 (21 flagged, 2026-09-21 16:48:58) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_on_p1.csv: blocks 0-127, ch 0-63, p1 (19 flagged, 2026-09-21 16:56:17) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_on_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:18) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_on_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\xeno.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:21) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\sweep\scan_on_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (1 flagged, 2026-09-21 13:04:53)			raw_storage
blc2_2bit_guppi_57425_02001_HIP14633_OFF_0028.0000.raw	HIP14633	OFF	D:/data/raw	4232871936	3.9GB	guppi_raw	SCANNED_PARTIAL	runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (19 flagged, 2026-09-21 16:48:58) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 16:56:18) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:04:53)	runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_off_p0.csv: blocks 0-127, ch 0-63, p0 (19 flagged, 2026-09-21 16:48:58) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\scan_off_p1.csv: blocks 0-127, ch 0-63, p1 (21 flagged, 2026-09-21 16:56:18) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_off_p0.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\struct_off_p1.csv: blocks None, ch None, pNone (None flagged, 2026-09-21 16:56:19) | runs\campaigns\2026-09-21_mega\targets\HIP14633_57425_blc2_1674_s27_part0000\sweep\scan_off_p0.csv: blocks 0-127, ch 0,8,16,24,32,40,48,56, p0 (2 flagged, 2026-09-21 13:04:53)			raw_storage
